id;cpgu_order;related_order
236370715;6670101;6670230
236367948;6670164;6670083
236370714;6670230;6670101
236376390;6670338;6664931
236379939;6670405;6670083
236385153;6670504;6670527
236390764;6670512;6670550
236390677;6670512;6670576
236385152;6670527;6670504
236390765;6670550;6670512
236390678;6670576;6670512
236405981;6670692;5519273
236415627;6670845;6670881
236417705;6670845;6670919
236419642;6670858;6670938
236415626;6670881;6670845
236417704;6670919;6670845
236419641;6670938;6670858
236433368;6670948;6671241
236421799;6670969;6671008
236421798;6671008;6670969
236478511;6671016;6672170
236450668;6671241;6671611
236433367;6671241;6670948
236440332;6671244;6671368
236440331;6671368;6671244
236659997;6671495;6671903
236583507;6671555;6674311
236459207;6671555;6671796
236458875;6671611;6671791
236450667;6671611;6671241
236661029;6671754;6671903
236458874;6671791;6671611
236459206;6671796;6671555
236659777;6671903;6673085
236660166;6671903;6674025
236659753;6671903;6675243
236659996;6671903;6671495
236659703;6671903;6675053
236660450;6671903;6674852
236661028;6671903;6671754
236660621;6671903;6674623
236660295;6671903;6674268
236660395;6671903;6674440
236659937;6671903;6672821
236837362;6672080;6680004
236478512;6672170;6671016
236480055;6672181;6672289
236477489;6672181;6672229
236477488;6672229;6672181
236480054;6672289;6672181
236568609;6672352;6674200
236582391;6672352;6674533
236529166;6672352;6673398
236612409;6672352;6675247
236520102;6672352;6672988
236662383;6672352;6676281
236506607;6672469;6672970
236495456;6672600;6672683
236523449;6672600;6673352
236495455;6672683;6672600
236510861;6672739;6673059
236513102;6672739;6673110
236508510;6672739;6673013
236505635;6672739;6672942
236500101;6672803;5012593
236659938;6672821;6671903
236508327;6672850;6673009
237206123;6672863;6687450
236505634;6672942;6672739
236515114;6672962;6673150
236506606;6672970;6672469
236520103;6672988;6672352
236508326;6673009;6672850
236508509;6673013;6672739
236510860;6673059;6672739
236659778;6673085;6671903
236513101;6673110;6672739
236516995;6673146;6673213
236522468;6673146;6673330
236515113;6673150;6672962
236554822;6673175;6674057
236567016;6673175;6674333
236653548;6673175;6676265
236700275;6673175;6677274
236578134;6673175;6674574
236659052;6673175;6676360
236598067;6673175;6675020
236676377;6673175;6676743
236530864;6673213;6673330
236516994;6673213;6673146
236522467;6673330;6673146
236530862;6673330;6673213
236594877;6673342;6673600
236523448;6673352;6672600
236560524;6673394;6674249
236563695;6673394;6674313
236529167;6673398;6672352
236536445;6673516;6673682
236535738;6673516;6673660
236594924;6673545;6673600
236555709;6673597;6674130
236539693;6673597;6673761
236594876;6673600;6673342
236594923;6673600;6673545
236535755;6673618;6673661
236535131;6673618;6673646
236535130;6673646;6673618
236535737;6673660;6673516
236535754;6673661;6673618
236536444;6673682;6673516
236562230;6673711;6674194
236547126;6673711;6673932
236538650;6673720;6673733
236539749;6673720;6673763
236539186;6673720;6673750
236538649;6673733;6673720
236539185;6673750;6673720
236539692;6673761;6673597
236539748;6673763;6673720
236541718;6673791;6673807
236542378;6673791;6673819
236541717;6673807;6673791
236542377;6673819;6673791
236547125;6673932;6673711
236660167;6674025;6671903
236554823;6674057;6673175
236565322;6674074;6674343
236563540;6674074;6674281
236558287;6674074;6674182
236567163;6674074;6674383
236555708;6674130;6673597
236581526;6674171;6674709
236558286;6674182;6674074
236562231;6674194;6673711
236568610;6674200;6672352
236560523;6674249;6673394
236660296;6674268;6671903
236563541;6674281;6674074
236583508;6674311;6671555
236563694;6674313;6673394
236567017;6674333;6673175
236565321;6674343;6674074
236567162;6674383;6674074
236791891;6674431;6674479
236791620;6674431;6674554
236660396;6674440;6671903
236792665;6674479;6674554
236791892;6674479;6674431
236582392;6674533;6672352
236791621;6674554;6674431
236792664;6674554;6674479
236578135;6674574;6673175
236660622;6674623;6671903
236827217;6674705;6679831
236719181;6674709;6677702
236581525;6674709;6674171
236822070;6674709;6679700
236583870;6674713;6674774
236587597;6674713;6674856
236583869;6674774;6674713
236585332;6674792;6674809
236585331;6674809;6674792
236660451;6674852;6671903
236587596;6674856;6674713
236595533;6674958;6675013
236595532;6675013;6674958
236598068;6675020;6673175
236659704;6675053;6671903
236600024;6675099;6675127
236600023;6675127;6675099
236604348;6675140;6675237
236602469;6675140;6675182
236602468;6675182;6675140
236604347;6675237;6675140
236659754;6675243;6671903
236612410;6675247;6672352
236689795;6675271;6677082
236690016;6675292;6677082
236626350;6675523;6675560
236626349;6675560;6675523
236630803;6675725;6675792
236629286;6675725;6675752
236629285;6675752;6675725
236632633;6675788;6675835
236630723;6675789;6365477
236630802;6675792;6675725
236633342;6675806;6675852
236634588;6675806;6675876
236632632;6675835;6675788
236633341;6675852;6675806
236634587;6675876;6675806
236679601;6675956;6676207
236679271;6675956;6676108
236654501;6676108;6676207
236679272;6676108;6675956
236645377;6676114;6676126
236645376;6676126;6676114
236654542;6676205;6676334
236679602;6676207;6675956
236654502;6676207;6676108
236655206;6676216;6676340
236653550;6676265;6673175
236662384;6676281;6672352
236655394;6676299;6676340
236654541;6676334;6676205
236655205;6676340;6676216
236655393;6676340;6676299
236669229;6676343;6676646
236659053;6676360;6673175
236676307;6676459;6676792
236666651;6676459;6676594
236666650;6676594;6676459
236676438;6676594;6676792
236685545;6676595;6676996
236687425;6676595;6677035
236668126;6676595;6676622
236668125;6676622;6676595
236669228;6676646;6676343
236676378;6676743;6673175
236676306;6676792;6676459
236676437;6676792;6676594
236685544;6676996;6676595
236687424;6677035;6676595
236690015;6677082;6675292
236689794;6677082;6675271
236700276;6677274;6673175
300779863;6677288;7961935
314762215;6677288;8252119
236701801;6677302;6677337
236710162;6677302;6677508
236701800;6677337;6677302
236704062;6677355;6677382
236705070;6677355;6677404
236714021;6677369;6677566
236704061;6677382;6677355
236705069;6677404;6677355
236713651;6677408;6677566
236723459;6677463;6677570
236723171;6677486;6677570
236710161;6677508;6677302
236714020;6677566;6677369
236713650;6677566;6677408
236723458;6677570;6677463
236723170;6677570;6677486
236719180;6677702;6674709
236733863;6677789;6677980
236733862;6677980;6677789
236762073;6678093;6678522
236755354;6678255;6678340
236757551;6678298;6678433
236775782;6678298;6678765
236755433;6678311;6678340
236755353;6678340;6678255
236755432;6678340;6678311
236757550;6678433;6678298
236762072;6678522;6678093
236766854;6678522;6678606
236766853;6678606;6678522
236783421;6678606;6678917
236774724;6678621;6678679
236768495;6678625;6678645
236768494;6678645;6678625
236774187;6678660;6678679
236774186;6678679;6678660
236774723;6678679;6678621
236775781;6678765;6678298
236791406;6678781;6679092
236783338;6678852;6678913
236787365;6678852;6679010
236791062;6678900;6679082
236794815;6678900;6679131
236794917;6678900;6679139
236789522;6678900;6679056
236783337;6678913;6678852
236785897;6678917;6678971
236783420;6678917;6678606
236785896;6678971;6678917
236790792;6678971;6679078
236787364;6679010;6678852
236797924;6679019;6679230
236789521;6679056;6678900
236790791;6679078;6678971
236796045;6679078;6679191
236791061;6679082;6678900
236797613;6679092;6679225
236791405;6679092;6678781
236794816;6679131;6678900
236794918;6679139;6678900
236796044;6679191;6679078
236797612;6679225;6679092
236797923;6679230;6679019
236798475;6679230;6679242
236798474;6679242;6679230
236800115;6679242;6679278
236800114;6679278;6679242
236803366;6679313;6679354
236803365;6679354;6679313
236808466;6679354;6679441
236808465;6679441;6679354
236816879;6679518;6679590
236814023;6679537;6648307
236816878;6679590;6679518
236822069;6679700;6674709
236827216;6679831;6674705
236835421;6679990;6680002
236835420;6680002;6679990
236837361;6680004;6672080
236859083;6680110;6680161
236857376;6680110;6680132
237066890;6680116;6684477
236857375;6680132;6680110
236859082;6680161;6680110
236871396;6680217;6680387
236865596;6680265;6680280
236866907;6680265;6680313
236865595;6680280;6680265
236866906;6680313;6680265
236871395;6680387;6680217
236876581;6680387;6680505
236882204;6680501;6680511
236876580;6680505;6680387
236882203;6680511;6680501
236887367;6680701;6680710
236887725;6680710;6680720
236887366;6680710;6680701
236889167;6680720;6680743
236887724;6680720;6680710
236889166;6680743;6680720
236890738;6680743;6680775
236891409;6680775;6680789
236890737;6680775;6680743
236892182;6680789;6680804
236891408;6680789;6680775
236893199;6680804;6680826
236892181;6680804;6680789
236893198;6680826;6680804
236893947;6680826;6680844
236893315;6680830;6440604
236893946;6680844;6680826
236904427;6680942;6681064
236902238;6680985;6681025
236905471;6680985;6681087
236902237;6681025;6680985
236938628;6681055;6681734
236929698;6681055;6681523
236904426;6681064;6680942
236905470;6681087;6680985
236912256;6681161;6681235
236910157;6681161;6681187
236910156;6681187;6681161
236912255;6681235;6681161
236931158;6681457;6681627
236925593;6681457;6681506
236925592;6681506;6681457
236929699;6681523;6681055
236931157;6681627;6681457
236941622;6681704;6681852
236954565;6681704;6682144
236935697;6681727;4994711
236938629;6681734;6681055
236941621;6681852;6681704
236949242;6681952;6682012
236951945;6681952;6682074
236950244;6682005;6682038
236955993;6682005;6682174
236949241;6682012;6681952
236950243;6682038;6682005
236951944;6682074;6681952
236954564;6682144;6681704
236955992;6682174;6682005
236967766;6682405;6682424
236967765;6682424;6682405
236969049;6682424;6682448
236970804;6682448;6682484
236969048;6682448;6682424
236970803;6682484;6682448
236971916;6682484;6682513
236973241;6682513;6682541
236971915;6682513;6682484
236973240;6682541;6682513
236975086;6682541;6682583
237072088;6682553;6684660
236979165;6682553;6682656
236975085;6682583;6682541
236979164;6682656;6682553
236993761;6682763;6682943
236987906;6682763;6682834
236987905;6682834;6682763
237093385;6682904;6685071
237064152;6682904;6684330
237087143;6682904;6684862
237028268;6682904;6683488
236993760;6682943;6682763
237008785;6683120;6683266
237011310;6683120;6683321
237008784;6683266;6683120
237011309;6683321;6683120
237012075;6683337;5012593
237018567;6683340;6683366
237106395;6683361;6685340
237018566;6683366;6683340
237014797;6683400;5663006
237028269;6683488;6682904
237033119;6683653;6683750
237108229;6683688;6685340
237033274;6683689;6683750
237037563;6683745;6683828
237109610;6683745;6685449
237100572;6683745;6685242
237033118;6683750;6683653
237033273;6683750;6683689
237037564;6683828;6683745
237108431;6683857;6685340
237037940;6683878;6683898
237039594;6683878;6683923
237037941;6683898;6683878
237039595;6683923;6683878
237045417;6683945;6683977
237045840;6683945;6684002
237045418;6683977;6683945
237045841;6684002;6683945
237106588;6684039;6685340
237056925;6684180;6684306
237051997;6684181;6684229
237108714;6684205;6685340
237056840;6684219;6684306
237054107;6684229;6684280
237051996;6684229;6684181
237054106;6684280;6684229
237057307;6684280;6684359
237056839;6684306;6684219
237056924;6684306;6684180
237064153;6684330;6682904
237059996;6684359;6684402
237057306;6684359;6684280
237066771;6684373;6684477
237059995;6684402;6684359
237066770;6684477;6684373
237066889;6684477;6680116
237068907;6684585;6684601
237070178;6684601;6684625
237068906;6684601;6684585
237071590;6684608;6684651
237076328;6684608;6684748
237075927;6684623;6684739
237070177;6684625;6684601
237071589;6684651;6684608
237072087;6684660;6682553
237075926;6684739;6684623
237076327;6684748;6684608
237087144;6684862;6682904
237084539;6684908;6684928
237084819;6684908;6684934
237087210;6684908;6684967
237109298;6684919;6685340
237084538;6684928;6684908
237084818;6684934;6684908
237087209;6684967;6684908
237092277;6684984;6685095
237093386;6685071;6682904
237109119;6685084;6685340
237092278;6685095;6684984
237100573;6685242;6683745
237108430;6685340;6683857
237109297;6685340;6684919
237108712;6685340;6684205
237106394;6685340;6683361
237108228;6685340;6683688
237109118;6685340;6685084
237106587;6685340;6684039
237109852;6685412;6685505
237109611;6685449;6683745
237110236;6685505;6685513
237109851;6685505;6685412
237110235;6685513;6685505
237110507;6685513;6685516
237110659;6685516;6685520
237110506;6685516;6685513
237110867;6685520;6685525
237110658;6685520;6685516
237110866;6685525;6685520
237111122;6685525;6685529
237111121;6685529;6685525
237123940;6685787;6685807
249344476;6685793;6929587
237123939;6685807;6685787
237124375;6685807;6685815
237124374;6685815;6685807
237125055;6685815;6685832
237126375;6685832;6685858
237125054;6685832;6685815
249348510;6685852;6929686
237127116;6685858;6685873
237126374;6685858;6685832
237127115;6685873;6685858
237128355;6685873;6685894
237128795;6685894;6685903
237128354;6685894;6685873
237128794;6685903;6685894
237139555;6686128;5565987
237146163;6686262;6686285
